flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg,retrofitted
W2000377,2025-03-09,ATL,MIA,595,B737,120.1,-21.5,3,6,4184.0,True
W2000907,2025-03-09,SFO,SEA,680,A321,141.8,17.9,3,6,5434.0,True
W2001055,2025-03-09,JFK,LHR,3020,A321,141.0,45.2,3,6,28035.0,True
W2000197,2025-03-09,ORD,DFW,720,B737,112.8,14.7,3,6,5613.0,True
W2002877,2025-03-09,ORD,DFW,720,A320,129.1,20.6,3,6,5549.0,True
W2001677,2025-03-09,JFK,LAX,2145,B737,130.7,33.4,3,6,17243.0,True
W2002357,2025-03-09,BOS,ORD,720,B737,113.7,-0.7,3,6,5732.0,True
W2000545,2025-03-09,JFK,LAX,2145,B738,127.6,2.8,3,6,17659.0,True
W2000638,2025-03-09,SEA,DEN,890,A321,129.2,-2.0,3,6,7480.0,True
W2000711,2025-03-09,ORD,DFW,720,A320,117.9,-14.5,3,6,5038.0,True
W2001376,2025-03-09,ATL,MIA,595,B738,118.8,17.2,3,6,4628.0,True
W2002362,2025-03-09,JFK,LHR,3020,B737,119.0,8.2,3,6,23422.0,True
W2001350,2025-03-09,LAX,SFO,300,A321,142.4,9.8,3,6,2623.0,True
W2001326,2025-03-09,SFO,SEA,680,A320,129.0,34.3,3,6,5576.0,True
W2000662,2025-03-09,DFW,DEN,560,B789,340.2,28.2,3,6,7985.0,True
W2002450,2025-03-10,JFK,LAX,2145,B789,314.2,-3.7,3,0,28274.0,True
W2002655,2025-03-10,ATL,MIA,595,A321,123.8,-23.8,3,0,4844.0,True
W2002278,2025-03-10,ORD,DFW,720,B737,117.0,31.0,3,0,6158.0,True
W2002916,2025-03-10,ATL,MIA,595,A320,128.2,-5.8,3,0,4716.0,True
W2002537,2025-03-10,LAX,SFO,300,A320,123.5,-15.6,3,0,2183.0,True
W2002564,2025-03-10,JFK,LHR,3020,A321,144.5,11.0,3,0,29141.0,True
W2002442,2025-03-10,LAX,SFO,300,B789,313.9,17.5,3,0,4355.0,True
W2002402,2025-03-10,SFO,SEA,680,B737,126.9,-9.1,3,0,5132.0,True
W2002417,2025-03-10,LAX,SFO,300,A321,129.3,-7.4,3,0,2595.0,True
W2000000,2025-03-10,SEA,DEN,890,B737,122.8,20.4,3,0,6667.0,True
W2000281,2025-03-10,LAX,SFO,300,A320,118.0,15.9,3,0,2411.0,True
W2001546,2025-03-10,ORD,DFW,720,B738,135.9,28.6,3,0,5841.0,True
W2000492,2025-03-10,BOS,ORD,720,A320,126.2,-38.8,3,0,4920.0,True
W2000066,2025-03-10,LAX,SFO,300,B789,310.2,15.3,3,0,4391.0,True
W2001568,2025-03-10,ORD,DFW,720,A321,135.2,14.0,3,0,6123.0,True
W2000315,2025-03-10,BOS,ORD,720,A321,132.8,-7.1,3,0,5481.0,True
W2001802,2025-03-10,JFK,LHR,3020,A320,120.4,23.5,3,0,24206.0,True
W2002215,2025-03-10,SFO,SEA,680,B738,133.2,37.5,3,0,6455.0,True
W2001949,2025-03-10,BOS,ORD,720,B737,132.9,-30.1,3,0,4971.0,True
W2002124,2025-03-10,SFO,SEA,680,B738,120.9,53.0,3,0,6172.0,True
W2000705,2025-03-10,ORD,DFW,720,B789,312.6,-8.9,3,0,9917.0,True
W2001327,2025-03-10,DFW,DEN,560,A321,134.8,16.9,3,0,4987.0,True
W2001285,2025-03-10,SFO,SEA,680,B738,140.1,8.8,3,0,5473.0,True
W2001560,2025-03-10,JFK,LAX,2145,A321,135.8,-1.5,3,0,16831.0,True
W2001362,2025-03-10,SFO,SEA,680,B737,124.3,-0.4,3,0,5550.0,True
W2001719,2025-03-10,JFK,LAX,2145,A321,128.9,21.6,3,0,19380.0,True
W2000226,2025-03-10,JFK,LAX,2145,B738,138.1,32.0,3,0,16528.0,True
W2000837,2025-03-10,DFW,DEN,560,A320,128.6,-11.4,3,0,4107.0,True
W2000004,2025-03-10,LAX,SFO,300,B738,124.9,1.7,3,0,2455.0,True
W2001788,2025-03-10,ATL,MIA,595,B738,121.7,-18.3,3,0,4235.0,True
W2001128,2025-03-10,JFK,LAX,2145,A320,121.2,4.6,3,0,15188.0,True
W2000366,2025-03-10,ATL,MIA,595,B737,118.8,27.5,3,0,4890.0,True
W2000225,2025-03-10,JFK,LHR,3020,B789,342.2,22.6,3,0,42505.0,True
W2000727,2025-03-10,SFO,SEA,680,B738,138.8,4.3,3,0,4758.0,True
W2001002,2025-03-10,LAX,SFO,300,A320,133.0,36.8,3,0,2530.0,True
W2002037,2025-03-10,LAX,SFO,300,B789,314.0,3.2,3,0,4322.0,True
W2002085,2025-03-10,SFO,SEA,680,A320,131.6,1.6,3,0,5543.0,True
W2000356,2025-03-10,JFK,LHR,3020,B737,122.0,27.0,3,0,25125.0,True
W2002217,2025-03-10,ATL,MIA,595,A321,133.4,25.7,3,0,5250.0,True
W2000517,2025-03-10,JFK,LAX,2145,B789,328.9,12.4,3,0,30360.0,True
W2000304,2025-03-10,SEA,DEN,890,B737,119.1,12.6,3,0,7001.0,True
W2000627,2025-03-10,JFK,LAX,2145,A320,118.0,10.9,3,0,15390.0,True
W2002141,2025-03-11,ORD,DFW,720,B789,308.3,-0.1,3,1,10447.0,True
W2000125,2025-03-11,SEA,DEN,890,A321,127.1,-34.9,3,1,6404.0,True
W2002523,2025-03-11,ORD,DFW,720,B789,302.9,49.8,3,1,9884.0,True
W2000142,2025-03-11,ATL,MIA,595,A321,122.8,9.2,3,1,4934.0,True
W2000708,2025-03-11,SFO,SEA,680,B789,319.1,39.0,3,1,9915.0,True
W2001335,2025-03-11,ATL,MIA,595,A321,129.5,-22.3,3,1,4526.0,True
W2000238,2025-03-11,SEA,DEN,890,A321,131.1,-10.1,3,1,6508.0,True
W2002113,2025-03-11,DFW,DEN,560,B789,335.3,26.0,3,1,8132.0,True
W2000864,2025-03-11,JFK,LAX,2145,B737,124.6,19.4,3,1,17282.0,True
W2002446,2025-03-11,ATL,MIA,595,B738,131.5,-8.0,3,1,4744.0,True
W2002586,2025-03-11,JFK,MIA,1090,B737,113.3,-8.5,3,1,8478.0,True
W2001884,2025-03-11,SFO,SEA,680,B789,339.5,26.1,3,1,10187.0,True
W2001082,2025-03-11,ORD,DFW,720,B789,316.7,42.4,3,1,10752.0,True
W2001674,2025-03-11,SFO,SEA,680,B789,310.8,1.9,3,1,9384.0,True
W2002728,2025-03-11,ORD,DFW,720,B737,120.5,-1.4,3,1,5346.0,True
W2002656,2025-03-11,LAX,SFO,300,B789,319.1,19.4,3,1,4368.0,True
W2002231,2025-03-11,SFO,SEA,680,A320,118.2,-3.4,3,1,5353.0,True
W2002771,2025-03-11,ATL,MIA,595,A321,125.7,7.2,3,1,5011.0,True
W2001931,2025-03-11,JFK,LHR,3020,B738,136.8,26.8,3,1,25404.0,True
W2000934,2025-03-11,LAX,SFO,300,B737,119.1,1.2,3,1,2255.0,True
W2001481,2025-03-11,DFW,DEN,560,B737,114.0,3.8,3,1,4210.0,True
W2000897,2025-03-11,SEA,DEN,890,A321,131.9,19.3,3,1,8274.0,True
W2000579,2025-03-11,LAX,SFO,300,A321,133.6,42.1,3,1,2892.0,True
W2001291,2025-03-11,ATL,MIA,595,B789,313.3,18.7,3,1,8517.0,True
W2002297,2025-03-11,JFK,LAX,2145,A320,132.7,-45.4,3,1,13007.0,True
W2001216,2025-03-11,ORD,DFW,720,B789,336.8,-4.7,3,1,9546.0,True
W2001476,2025-03-11,SEA,DEN,890,B789,327.2,42.5,3,1,13338.0,True
W2002975,2025-03-11,ORD,DFW,720,B737,115.8,-4.2,3,1,5049.0,True
W2000795,2025-03-11,ATL,MIA,595,B789,340.9,-4.3,3,1,8444.0,True
W2001086,2025-03-11,JFK,LHR,3020,B738,139.8,-0.5,3,1,25597.0,True
W2000918,2025-03-11,SEA,DEN,890,A321,128.7,34.2,3,1,8211.0,True
W2000208,2025-03-11,JFK,LAX,2145,B738,129.9,4.0,3,1,16825.0,True
W2000650,2025-03-12,ATL,MIA,595,A321,129.9,-18.8,3,2,4523.0,True
W2001148,2025-03-12,DFW,DEN,560,B738,126.8,39.2,3,2,4705.0,True
W2001178,2025-03-12,SFO,SEA,680,B737,112.1,10.7,3,2,5124.0,True
W2001237,2025-03-12,ORD,DFW,720,B738,126.3,-1.4,3,2,5900.0,True
W2002035,2025-03-12,SEA,DEN,890,A321,140.0,-0.0,3,2,7438.0,True
W2002500,2025-03-12,JFK,LHR,3020,B737,119.2,29.1,3,2,24546.0,True
W2001927,2025-03-12,SEA,DEN,890,B738,132.7,26.7,3,2,7547.0,True
W2002645,2025-03-12,ORD,DFW,720,B738,123.4,15.0,3,2,5787.0,True
W2002919,2025-03-12,DFW,DEN,560,A320,117.1,13.6,3,2,4386.0,True
W2002368,2025-03-12,JFK,LHR,3020,A321,140.6,35.0,3,2,26827.0,True
W2001998,2025-03-12,SFO,SEA,680,B738,127.8,23.2,3,2,5742.0,True
W2002001,2025-03-12,JFK,MIA,1090,B738,124.6,15.9,3,2,9199.0,True
W2001834,2025-03-12,SFO,SEA,680,B789,320.4,-22.0,3,2,10043.0,True
W2001925,2025-03-12,ATL,MIA,595,A320,119.3,28.0,3,2,4803.0,True
W2000710,2025-03-12,SEA,DEN,890,B737,126.2,22.2,3,2,6708.0,True
W2002475,2025-03-12,JFK,LHR,3020,B738,119.9,23.8,3,2,25674.0,True
W2001624,2025-03-12,BOS,ORD,720,A321,142.6,16.3,3,2,6440.0,True
W2001272,2025-03-12,ORD,DFW,720,B737,125.1,7.3,3,2,5722.0,True
W2000100,2025-03-12,BOS,ORD,720,B789,343.9,27.6,3,2,10429.0,True
W2000778,2025-03-12,SEA,DEN,890,B738,118.4,23.2,3,2,7096.0,True
W2001491,2025-03-12,ORD,DFW,720,B789,300.0,-14.6,3,2,10477.0,True
W2000134,2025-03-12,ORD,DFW,720,B789,311.0,28.8,3,2,10102.0,True
W2001749,2025-03-12,JFK,LHR,3020,B738,121.7,11.0,3,2,23806.0,True
W2000763,2025-03-12,DFW,DEN,560,B789,301.8,14.9,3,2,8438.0,True
W2000666,2025-03-12,SFO,SEA,680,B737,126.3,-4.7,3,2,5015.0,True
W2002571,2025-03-12,ORD,DFW,720,A320,123.8,11.7,3,2,5349.0,True
W2002096,2025-03-12,JFK,LHR,3020,B737,126.4,21.7,3,2,24670.0,True
W2000185,2025-03-12,SEA,DEN,890,A321,129.7,25.3,3,2,7755.0,True
W2001415,2025-03-12,ATL,MIA,595,B737,126.5,3.6,3,2,4963.0,True
W2002253,2025-03-12,JFK,LAX,2145,B789,310.4,-8.0,3,2,29035.0,True
W2002912,2025-03-12,BOS,ORD,720,B737,128.5,12.4,3,2,5604.0,True
W2000101,2025-03-12,ORD,DFW,720,B738,123.6,-0.5,3,2,5806.0,True
W2001393,2025-03-13,SFO,SEA,680,B737,125.0,10.4,3,3,5213.0,True
W2001203,2025-03-13,DFW,DEN,560,A321,135.4,16.1,3,3,4550.0,True
W2000076,2025-03-13,LAX,SFO,300,B738,125.3,-31.8,3,3,2303.0,True
W2001458,2025-03-13,ORD,DFW,720,B789,335.7,9.6,3,3,9763.0,True
W2000760,2025-03-13,ORD,DFW,720,A320,127.0,31.4,3,3,5699.0,True
W2000095,2025-03-13,LAX,SFO,300,A321,129.4,-13.3,3,3,2507.0,True
W2001910,2025-03-13,ORD,DFW,720,B789,315.7,16.4,3,3,10633.0,True
W2002716,2025-03-13,JFK,MIA,1090,B738,137.0,9.1,3,3,9146.0,True
W2000039,2025-03-13,SFO,SEA,680,B789,330.7,20.6,3,3,9926.0,True
W2000307,2025-03-13,LAX,SFO,300,B737,126.4,-17.8,3,3,2151.0,True
W2002178,2025-03-13,BOS,ORD,720,B737,124.9,-2.0,3,3,5766.0,True
W2000600,2025-03-13,SEA,DEN,890,A321,135.9,16.1,3,3,7371.0,True
W2001133,2025-03-13,ATL,MIA,595,A320,115.5,9.2,3,3,4481.0,True
W2001302,2025-03-13,SEA,DEN,890,B738,129.0,-41.5,3,3,6350.0,True
W2000087,2025-03-13,SEA,DEN,890,A320,115.1,17.3,3,3,7294.0,True
W2002903,2025-03-13,BOS,ORD,720,A321,128.3,-7.5,3,3,5923.0,True
W2001265,2025-03-13,SFO,SEA,680,B737,114.9,8.1,3,3,5594.0,True
W2002855,2025-03-13,LAX,SFO,300,A321,125.6,-18.9,3,3,2474.0,True
W2002046,2025-03-13,LAX,SFO,300,B738,137.4,10.1,3,3,2380.0,True
W2000217,2025-03-13,LAX,SFO,300,B737,132.2,42.8,3,3,2497.0,True
W2000222,2025-03-13,DFW,DEN,560,B737,132.6,-3.5,3,3,4160.0,True
W2001534,2025-03-13,LAX,SFO,300,A320,114.2,28.7,3,3,2451.0,True
W2000781,2025-03-13,SFO,SEA,680,B738,138.0,-15.8,3,3,4894.0,True
W2000747,2025-03-13,JFK,LHR,3020,B738,138.4,34.1,3,3,25577.0,True
W2002026,2025-03-13,ATL,MIA,595,B738,127.4,-5.5,3,3,4911.0,True
W2000856,2025-03-13,JFK,LAX,2145,B738,128.9,-10.9,3,3,16493.0,True
W2002335,2025-03-13,JFK,LAX,2145,A321,123.2,-18.2,3,3,16155.0,True
W2001519,2025-03-13,ATL,MIA,595,A320,132.1,-5.8,3,3,4361.0,True
W2000270,2025-03-13,ORD,DFW,720,B738,128.5,44.7,3,3,6368.0,True
W2002147,2025-03-13,BOS,ORD,720,A321,143.0,-14.5,3,3,5885.0,True
W2000462,2025-03-13,ATL,MIA,595,A321,124.8,29.5,3,3,5447.0,True
W2002112,2025-03-13,SEA,DEN,890,B789,305.3,-2.2,3,3,12852.0,True
W2000482,2025-03-14,BOS,ORD,720,A321,138.9,16.3,3,4,6178.0,True
W2002455,2025-03-14,JFK,LHR,3020,B737,125.9,18.1,3,4,23737.0,True
W2001776,2025-03-14,SFO,SEA,680,A321,144.9,18.5,3,4,5680.0,True
W2001837,2025-03-14,JFK,MIA,1090,A320,123.8,22.9,3,4,8722.0,True
W2000399,2025-03-14,JFK,MIA,1090,B738,123.4,11.1,3,4,9651.0,True
W2001680,2025-03-14,ORD,DFW,720,B789,319.7,9.3,3,4,9996.0,True
W2001681,2025-03-14,BOS,ORD,720,B737,124.1,14.1,3,4,5709.0,True
W2001689,2025-03-14,LAX,SFO,300,B738,119.5,32.2,3,4,2454.0,True
W2001312,2025-03-14,DFW,DEN,560,B738,128.7,9.7,3,4,4557.0,True
W2000408,2025-03-14,ORD,DFW,720,A320,121.0,10.4,3,4,5535.0,True
W2001821,2025-03-14,SFO,SEA,680,B737,124.6,15.4,3,4,5425.0,True
W2000766,2025-03-14,DFW,DEN,560,A320,115.3,25.9,3,4,4487.0,True
W2001831,2025-03-14,SEA,DEN,890,B738,134.9,30.5,3,4,7767.0,True
W2000334,2025-03-14,SFO,SEA,680,B738,128.8,34.7,3,4,6026.0,True
W2002416,2025-03-14,SFO,SEA,680,B789,335.4,-11.0,3,4,8758.0,True
W2000310,2025-03-14,BOS,ORD,720,A321,136.6,19.2,3,4,6191.0,True
W2000999,2025-03-14,SFO,SEA,680,B789,332.9,19.2,3,4,9834.0,True
W2001540,2025-03-14,BOS,ORD,720,B737,120.5,0.1,3,4,5623.0,True
W2000703,2025-03-14,SEA,DEN,890,B738,134.8,-24.5,3,4,6328.0,True
W2000867,2025-03-14,JFK,LAX,2145,B737,124.3,16.0,3,4,17607.0,True
W2002617,2025-03-14,BOS,ORD,720,B789,320.8,1.9,3,4,10511.0,True
W2000882,2025-03-14,JFK,LAX,2145,B789,322.2,-4.0,3,4,29547.0,True
W2001532,2025-03-14,SFO,SEA,680,A321,140.1,18.5,3,4,6005.0,True
W2002504,2025-03-14,SFO,SEA,680,A320,116.3,10.7,3,4,5274.0,True
W2001383,2025-03-14,SFO,SEA,680,B789,336.8,1.8,3,4,9409.0,True
W2002171,2025-03-14,ATL,MIA,595,A320,128.5,37.5,3,4,5239.0,True
W2001108,2025-03-14,ORD,DFW,720,A320,115.9,-18.7,3,4,4865.0,True
W2000939,2025-03-14,JFK,LHR,3020,A320,130.8,38.8,3,4,24029.0,True
W2001145,2025-03-14,JFK,MIA,1090,B789,311.5,16.4,3,4,16404.0,True
W2002921,2025-03-14,DFW,DEN,560,B737,112.6,27.2,3,4,4905.0,True
W2000673,2025-03-14,JFK,MIA,1090,B738,120.2,0.6,3,4,8336.0,True
W2000768,2025-03-15,JFK,LAX,2145,B738,138.3,19.3,3,5,17096.0,True
W2002519,2025-03-15,SFO,SEA,680,A320,123.1,28.5,3,5,5411.0,True
W2002283,2025-03-15,ATL,MIA,595,B737,125.7,1.5,3,5,4849.0,True
W2001515,2025-03-15,SEA,DEN,890,A320,115.9,-14.8,3,5,6458.0,True
W2000147,2025-03-15,LAX,SFO,300,B789,339.3,6.9,3,5,4227.0,True
W2002109,2025-03-15,SFO,SEA,680,B738,127.7,-7.5,3,5,5413.0,True
W2000564,2025-03-15,JFK,LAX,2145,B789,301.1,36.6,3,5,30818.0,True
W2000032,2025-03-15,JFK,LHR,3020,A321,123.3,32.9,3,5,25847.0,True
W2000959,2025-03-15,JFK,LAX,2145,A320,113.8,15.0,3,5,15542.0,True
W2000422,2025-03-15,ORD,DFW,720,A320,128.1,8.0,3,5,5753.0,True
W2000043,2025-03-15,LAX,SFO,300,B738,128.0,7.8,3,5,2361.0,True
W2000681,2025-03-15,SFO,SEA,680,A320,119.8,21.5,3,5,5502.0,True
W2002121,2025-03-15,JFK,LHR,3020,B738,133.9,25.8,3,5,23436.0,True
W2000176,2025-03-15,BOS,ORD,720,B738,136.1,10.5,3,5,6001.0,True
W2001770,2025-03-15,JFK,LAX,2145,A321,125.6,19.1,3,5,17892.0,True
W2000715,2025-03-15,JFK,LHR,3020,A321,144.3,37.6,3,5,25834.0,True
W2001139,2025-03-15,ATL,MIA,595,A321,128.9,-15.5,3,5,4678.0,True
W2002401,2025-03-15,SEA,DEN,890,B738,132.6,36.9,3,5,7905.0,True
W2001576,2025-03-15,SFO,SEA,680,A320,124.0,-9.1,3,5,5175.0,True
W2002393,2025-03-15,ATL,MIA,595,B789,343.8,48.1,3,5,9059.0,True
W2001597,2025-03-15,ATL,MIA,595,B738,118.8,-30.8,3,5,4518.0,True
W2001104,2025-03-15,JFK,LHR,3020,A320,132.4,58.2,3,5,25905.0,True
W2001251,2025-03-15,JFK,MIA,1090,B738,129.3,-3.9,3,5,8519.0,True
W2000852,2025-03-15,JFK,MIA,1090,B738,139.1,12.0,3,5,8795.0,True
W2001984,2025-03-15,ATL,MIA,595,A320,131.4,-8.2,3,5,4445.0,True
W2000308,2025-03-15,BOS,ORD,720,B738,121.9,18.7,3,5,6032.0,True
W2001924,2025-03-15,DFW,DEN,560,B737,127.6,18.3,3,5,4412.0,True
W2000790,2025-03-15,JFK,MIA,1090,B737,119.6,-40.8,3,5,7351.0,True
W2001073,2025-03-15,BOS,ORD,720,B738,124.3,1.0,3,5,5920.0,True
W2002015,2025-03-15,LAX,SFO,300,A321,141.7,17.3,3,5,2519.0,True
W2001065,2025-03-15,BOS,ORD,720,A320,128.1,19.9,3,5,6099.0,True
W2001793,2025-03-15,JFK,LHR,3020,B738,140.8,26.7,3,5,24816.0,True
W2002439,2025-03-15,SFO,SEA,680,B737,129.7,-12.9,3,5,5192.0,True
W2001064,2025-03-15,JFK,LAX,2145,A320,117.1,4.0,3,5,16929.0,True
W2001239,2025-03-15,JFK,LHR,3020,A320,113.6,14.1,3,5,23966.0,True
W2002074,2025-03-15,BOS,ORD,720,B737,128.2,-17.0,3,5,5338.0,True
W2000602,2025-03-16,ATL,MIA,595,A321,133.8,13.1,3,6,4984.0,True
W2000610,2025-03-16,ATL,MIA,595,B737,132.1,28.1,3,6,4804.0,True
W2001586,2025-03-16,DFW,DEN,560,A321,135.9,56.7,3,6,5271.0,True
W2001468,2025-03-16,ORD,DFW,720,B737,121.9,7.6,3,6,5694.0,True
W2002549,2025-03-16,ATL,MIA,595,B789,321.6,14.3,3,6,8664.0,True
W2000502,2025-03-16,JFK,LHR,3020,B789,323.9,39.6,3,6,41621.0,True
W2001663,2025-03-16,ATL,MIA,595,A320,118.9,0.4,3,6,4647.0,True
W2001552,2025-03-16,SFO,SEA,680,A320,132.6,9.2,3,6,5215.0,True
W2000909,2025-03-16,ORD,DFW,720,A321,137.8,13.7,3,6,6223.0,True
W2000658,2025-03-16,DFW,DEN,560,B737,132.6,21.8,3,6,4871.0,True
W2002379,2025-03-16,BOS,ORD,720,B738,138.8,7.2,3,6,5361.0,True
W2002691,2025-03-16,JFK,LHR,3020,B789,322.6,34.5,3,6,46562.0,True
W2002024,2025-03-16,SFO,SEA,680,A321,138.2,9.2,3,6,5402.0,True
W2002692,2025-03-16,BOS,ORD,720,B737,120.9,-7.7,3,6,5584.0,True
W2002694,2025-03-16,ORD,DFW,720,B737,130.1,-1.8,3,6,5538.0,True
W2002104,2025-03-16,SFO,SEA,680,A321,129.4,-8.8,3,6,5238.0,True
W2002005,2025-03-16,BOS,ORD,720,A320,115.6,16.4,3,6,5563.0,True
W2001207,2025-03-16,SFO,SEA,680,A320,132.8,-3.3,3,6,5138.0,True
W2002177,2025-03-16,JFK,LAX,2145,A320,127.8,4.9,3,6,17175.0,True
W2000248,2025-03-16,SEA,DEN,890,B738,133.3,29.9,3,6,7165.0,True
W2002197,2025-03-16,SFO,SEA,680,B789,325.3,-17.8,3,6,8888.0,True
W2002198,2025-03-16,BOS,ORD,720,A320,118.6,8.9,3,6,5687.0,True
W2002275,2025-03-16,JFK,LAX,2145,A320,123.4,22.7,3,6,16732.0,True
W2000954,2025-03-16,ATL,MIA,595,B789,338.4,4.1,3,6,8236.0,True
W2002248,2025-03-16,JFK,LAX,2145,B738,119.8,18.4,3,6,18067.0,True
W2002246,2025-03-16,SEA,DEN,890,A320,127.9,18.4,3,6,7133.0,True
W2002193,2025-03-16,JFK,LAX,2145,B737,118.1,9.3,3,6,15308.0,True
W2000576,2025-03-17,BOS,ORD,720,A321,140.4,7.1,3,0,5947.0,True
W2001386,2025-03-17,SEA,DEN,890,A321,141.6,0.6,3,0,6986.0,True
W2000216,2025-03-17,SEA,DEN,890,A320,123.4,11.8,3,0,6762.0,True
W2000031,2025-03-17,JFK,MIA,1090,B737,130.3,2.7,3,0,8797.0,True
W2001028,2025-03-17,JFK,MIA,1090,B789,316.5,-2.5,3,0,15512.0,True
W2000546,2025-03-17,BOS,ORD,720,B789,303.2,16.1,3,0,11032.0,True
W2000132,2025-03-17,JFK,LAX,2145,A320,132.3,25.3,3,0,17276.0,True
W2002596,2025-03-17,SFO,SEA,680,A321,125.5,33.2,3,0,6194.0,True
W2002323,2025-03-17,JFK,MIA,1090,A320,131.8,-12.3,3,0,7506.0,True
W2000131,2025-03-17,DFW,DEN,560,B789,332.9,-4.3,3,0,7781.0,True
W2000972,2025-03-17,DFW,DEN,560,A321,137.9,-0.9,3,0,4264.0,True
W2000682,2025-03-17,JFK,LAX,2145,B738,132.6,-10.1,3,0,15793.0,True
W2002211,2025-03-17,JFK,LAX,2145,A320,123.3,-6.5,3,0,14981.0,True
W2002974,2025-03-17,JFK,LHR,3020,A320,127.1,20.3,3,0,22964.0,True
W2001527,2025-03-17,ATL,MIA,595,A320,120.7,0.9,3,0,4442.0,True
W2002750,2025-03-17,DFW,DEN,560,A321,144.8,49.7,3,0,5389.0,True
W2000409,2025-03-17,JFK,MIA,1090,A320,124.1,4.4,3,0,7983.0,True
W2001295,2025-03-17,DFW,DEN,560,B737,114.3,20.0,3,0,4262.0,True
W2001257,2025-03-17,SFO,SEA,680,B789,325.9,-1.5,3,0,8707.0,True
W2002637,2025-03-17,DFW,DEN,560,B738,125.6,44.6,3,0,4906.0,True
W2001585,2025-03-17,ORD,DFW,720,B737,132.5,-3.8,3,0,5243.0,True
W2002605,2025-03-17,SFO,SEA,680,A320,118.7,6.9,3,0,5424.0,True
W2001575,2025-03-17,BOS,ORD,720,A321,138.6,-20.4,3,0,5819.0,True
W2001943,2025-03-17,DFW,DEN,560,B738,138.5,3.1,3,0,4205.0,True
W2001155,2025-03-17,LAX,SFO,300,A321,136.9,16.6,3,0,2550.0,True
W2001953,2025-03-17,JFK,MIA,1090,B737,132.0,21.1,3,0,8608.0,True
W2000275,2025-03-17,ORD,DFW,720,B738,128.2,9.4,3,0,5733.0,True
W2002699,2025-03-18,SEA,DEN,890,B738,136.9,-13.0,3,1,6852.0,True
W2001668,2025-03-18,BOS,ORD,720,B737,113.0,17.6,3,1,5771.0,True
W2000746,2025-03-18,DFW,DEN,560,B738,132.7,39.8,3,1,5090.0,True
W2001375,2025-03-18,LAX,SFO,300,B789,316.1,-2.4,3,1,4400.0,True
W2001535,2025-03-18,JFK,LHR,3020,B737,128.1,7.4,3,1,22343.0,True
W2000383,2025-03-18,LAX,SFO,300,B737,115.1,11.4,3,1,2427.0,True
W2001271,2025-03-18,ORD,DFW,720,B738,136.9,-7.8,3,1,5489.0,True
W2000425,2025-03-18,LAX,SFO,300,B738,139.6,4.1,3,1,2327.0,True
W2000925,2025-03-18,SFO,SEA,680,A321,128.6,-14.2,3,1,5228.0,True
W2000407,2025-03-18,JFK,LAX,2145,B789,341.8,14.0,3,1,29125.0,True
W2001438,2025-03-18,BOS,ORD,720,B737,114.3,-3.9,3,1,5808.0,True
W2002251,2025-03-18,SEA,DEN,890,B737,121.0,-24.6,3,1,6648.0,True
W2001298,2025-03-18,BOS,ORD,720,B738,124.2,-22.4,3,1,5611.0,True
W2000922,2025-03-18,BOS,ORD,720,A321,134.1,1.7,3,1,5589.0,True
W2002181,2025-03-18,DFW,DEN,560,A320,116.8,-15.3,3,1,4162.0,True
W2001866,2025-03-18,DFW,DEN,560,B737,118.1,-18.7,3,1,3667.0,True
W2002579,2025-03-18,ATL,MIA,595,A320,126.4,4.6,3,1,4657.0,True
W2002930,2025-03-18,ATL,MIA,595,B789,333.3,28.9,3,1,8551.0,True
W2001004,2025-03-18,ATL,MIA,595,A321,132.3,16.4,3,1,4986.0,True
W2000529,2025-03-18,ORD,DFW,720,A321,140.0,-6.5,3,1,5598.0,True
W2000974,2025-03-18,JFK,MIA,1090,B737,126.7,32.8,3,1,8454.0,True
W2001051,2025-03-18,ORD,DFW,720,B738,137.2,49.0,3,1,6507.0,True
W2002123,2025-03-18,ATL,MIA,595,B737,116.9,23.8,3,1,4793.0,True
W2000136,2025-03-18,JFK,LAX,2145,A320,120.5,-15.2,3,1,15632.0,True
W2000840,2025-03-18,BOS,ORD,720,B738,127.0,19.3,3,1,5525.0,True
W2002129,2025-03-18,DFW,DEN,560,B737,112.4,30.6,3,1,4623.0,True
W2001356,2025-03-18,ORD,DFW,720,B737,114.7,22.4,3,1,5793.0,True
W2002319,2025-03-18,JFK,LAX,2145,A321,128.1,-2.1,3,1,17487.0,True
W2001567,2025-03-18,ORD,DFW,720,B789,310.3,6.5,3,1,10087.0,True
W2001578,2025-03-18,ORD,DFW,720,B737,115.4,25.4,3,1,6222.0,True
W2002875,2025-03-18,SEA,DEN,890,B738,132.7,21.7,3,1,7176.0,True
W2002673,2025-03-19,JFK,MIA,1090,A320,123.9,24.1,3,2,8749.0,True
W2001246,2025-03-19,SFO,SEA,680,A321,144.3,8.0,3,2,5488.0,True
W2000814,2025-03-19,ATL,MIA,595,A320,126.3,-19.6,3,2,4329.0,True
W2002570,2025-03-19,SEA,DEN,890,B789,336.2,-25.5,3,2,12273.0,True
W2002680,2025-03-19,JFK,LHR,3020,B737,114.0,50.2,3,2,25155.0,True
W2000924,2025-03-19,ATL,MIA,595,B737,112.4,27.1,3,2,4764.0,True
W2002727,2025-03-19,JFK,LHR,3020,B737,118.4,22.0,3,2,22968.0,True
